smiles,hall,zprime,a,b,c,alpha,beta,gamma,volume
CCC1=C2/C=C/3\N=C(C(=C3CC)CC)/C(=C/3\N/C(=C\C4=N/C(=C(\C(=C1CC)N2)/N(=O)=O)/C(=C4CC)CC)/C(=C3CC)CC)/N(=O)=O,2,1.0,9.6015,13.6688,13.7637,101.568,106.04399999999998,104.705,1606.3737116147734
CCC1=C(CC)/C/2=C/C3=N/C(=C(/N(=O)=O)\C4=C(C(=C(/C(=C/5\N=C(/C=C/1\N2)C(=C5CC)CC)/N(=O)=O)N4)CC)CC)/C(=C3CC)CC,81,1.0,12.708500000000004,10.9353,23.246200000000005,90.0,92.6748,90.0,3227.03400692211
CCC1=C(CC)/C/2=C(\N(=O)=O)/C3=N/C(=C(/N(=O)=O)\C4=C(C(=C(/C(=C/5\N=C(/C=C/1\N2)C(=C5CC)CC)/N(=O)=O)N4)CC)CC)/C(=C3CC)CC,115,1.0,8.6656,13.956099999999998,27.365,90.0,90.0,90.0,3309.4678270784016
O=N(=O)C1=C(C)[C@@](C)(N(=O)=O)C(=O)[C@@]([C@]1(C)N(=O)=O)(C)N(=O)=O,143,1.0,13.143,8.537,12.669,90.0,90.0,90.0,1421.4844901789997
O=N(=O)C1=C(C)[C@](C)(N(=O)=O)C(=O)[C@@]([C@]1(C)N(=O)=O)(C)N(=O)=O,81,1.0,13.478,6.340999999999999,16.29499999999999,90.0,95.51000000000002,90.0,1386.201110762412
O=N(=O)C1=C(C)[C@](C)(O)C(=O)[C@@]([C@@]1(C)N(=O)=O)(C)N(=O)=O,81,1.0,6.627999999999999,8.402,23.941,90.0,96.23,90.0,1325.3635979183925
O=N(=O)C1=C(C)[C@@](C)(N(=O)=O)C(=O)[C@@]([C@@]1(C)N(=O)=O)(C)O,164,1.0,15.635,6.131999999999997,13.980999999999998,90.0,90.0,90.0,1340.4118774199985
O=N(=O)C1=C(C)[C@](C)(N(=O)=O)C(=O)[C@@]([C@@]1(C)N(=O)=O)(C)O,81,1.0,10.648,15.206000000000007,8.363,90.0,95.95,90.0,1346.787698833973
O=N(=O)C1=C(C)[C@]([C@]([C@@]1(C)N(=O)=O)(O)C(=O)C)(C)O,2,1.0,6.1,8.031000000000002,13.618999999999996,75.06,83.52,70.79000000000002,608.4483801582509
O=N(=O)[C@H]1[C@](C)(C=C(C(=O)[C@]1(C)N(=O)=O)C(C)(C)C)N(=O)=O,164,1.0,17.642,13.806,6.074,90.0,90.0,90.0,1479.416555448
O=N(=O)[C@H]1[C@@](C)(C=C(C(=O)[C@]1(C)N(=O)=O)C(C)(C)C)N(=O)=O,82,1.0,13.715999999999996,6.137,18.731000000000005,90.0,69.40999999999997,90.0,1475.9665622246791
O=N(=O)[C@H]1C(=C[C@](C(=O)[C@]1(C)N(=O)=O)(N(=O)=O)C(C)(C)C)C(C)(C)C,290,1.0,10.564,13.87,25.012,90.0,90.0,90.0,3664.8252721599997
O=N(=O)[C@H]1C(=C[C@@](C(=O)[C@@]1(C)N(=O)=O)(N(=O)=O)C(C)(C)C)C(C)(C)C,81,2.0,17.259,12.659,18.269,90.0,115.83999999999999,90.0,3592.3563349239907
O=N(=O)[C@H]1C(=C[C@](C(=O)[C@@]1(C)N(=O)=O)(N(=O)=O)C(C)(C)C)C(C)(C)C,290,1.0,12.461,19.862999999999996,14.459,90.0,90.0,90.0,3578.7881969370023
O=N(=O)[C@H]1C(=C[C@@](C(=O)[C@]1(C)N(=O)=O)(O)C(C)(C)C)C(C)(C)C,81,1.0,9.528,21.471999999999998,9.517,90.0,116.79,90.0,1738.0512527992921
O=N(=O)[C@H]1C(=C[C@@](C(=O)[C@@]1(C)N(=O)=O)(O)C(C)(C)C)C(C)(C)C,82,1.0,13.585,7.534,16.664,90.0,87.55000000000001,90.0,1703.9912021738714
O=N(=O)[C@H]1C(=C[C@](C(=O)[C@@]1(C)O)(N(=O)=O)C(C)(C)C)C(C)(C)C,290,1.0,13.462000000000002,13.567,18.125000000000004,90.0,90.0,90.0,3310.331041250001
C#C[C@H](c1ccccc1)O[C@H]1Cc2ccccc2C[C@H]1OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,6,1.0,7.697600000000003,7.240600000000003,20.1619,90.0,92.05100000000002,90.0,1123.008488855958
CC([C@@H](C1=C(C)C[C@H]2[C@@H]1C2(C)C)OC(=O)c1ccc(cc1)N(=O)=O)C,6,1.0,11.253999999999998,7.455,11.404000000000003,90.0,105.27000000000001,90.0,923.0006297616582
O[C@H]1[C@H](OC[C@H]([C@@H]1O)O)Nc1ccc(cc1)N(=O)=O,115,1.0,6.361,9.1,19.991000000000003,90.0,90.0,90.0,1157.1810341000012
O=C1C(=C(C2=Cc3c(N12)cccc3)C)[C@H](c1ccc(cc1)N(=O)=O)O,82,1.0,13.456,7.52,15.678,90.0,74.57600000000001,90.0,1529.3058243287046
CC(C)(C)N1N=C(C=C1C1=CC=CO1)C(=O)Nc1ccc(cc1)N(=O)=O,81,1.0,14.057,13.869,8.933099999999998,90.0,95.85,90.0,1732.4963750343923
O=N(=O)c1ccccc1/C=N/CC/N=C/c1ccccc1N(=O)=O,6,1.0,7.4254999999999995,15.497,7.080599999999998,90.0,108.648,90.0,772.010153310261
O=N(=O)c1ccccc1/C=N/CC/N=C/c1ccccc1N(=O)=O,6,1.0,7.429000000000001,15.503,7.083,90.0,108.65,90.0,772.9258759879131
O=N(=O)c1cc(ccc1N/N=C/c1cccc(c1)OCc1ccccc1)N(=O)=O,2,1.0,5.9288,7.651,20.087,96.711,93.768,90.115,902.9289713734561
CCCOc1cc(/C=N/Nc2ccc(cc2)N(=O)=O)ccc1OC,82,1.0,4.5854,14.953,24.363,90.0,87.52499999999999,90.0,1668.9026658818598
C[C@H]1CN(C(=O)N1c1cccc(c1)N(=O)=O)c1ccccc1,290,1.0,7.5757,11.7655,30.9842,90.0,90.0,90.0,2761.680564856072
C[C@H]1CN(C(=O)N1c1cccc(c1)N1C[C@@H](N(C1=O)c1cccc(c1)N(=O)=O)C)c1ccccc1,6,1.0,11.165299999999998,5.4308,19.360099999999996,90.0,106.0293,90.0,1128.2872860818243
O=N(=O)c1cc(ccc1N/N=C/c1ccccc1OCCOc1ccccc1N(=O)=O)N(=O)=O,2,1.0,7.953000000000002,11.686,12.524,65.107,87.463,86.98,1054.047520245132
N#C[C@]1(C(=O)NCc2ccccc2)[C@H]([C@@H]1c1ccccc1)c1ccc(cc1)N(=O)=O,82,1.0,5.744400000000001,26.3902,13.594,90.0,83.34,90.0,2046.88765751891
O=N(=O)/C=C/c1c2OCCc2cc2c1CCO2,82,1.0,10.219999999999999,9.204,11.386,90.0,89.92000000000004,90.0,1071.0216796731972
CCN(c1ccc(cc1)/C=C/C(=O)/C=C/c1ccc(cc1)N(=O)=O)CC,290,1.0,10.718499999999999,12.072800000000004,27.9854,90.0,90.0,90.0,3621.3753167207174
OC(c1ccccc1)=C1C=C(C=C1C(=O)c1ccccc1)N(=O)=O,82,1.0,14.241000000000001,7.440999999999999,14.620734871171733,90.0,84.63577047953261,90.0,1542.5343122295742
COC(=O)[C@H](C/C(=C\c1ccc(cc1)N(=O)=O)/C(=O)OC)/N=C/c1ccc2c(c1)cccc2,6,2.0,11.590199999999998,7.892500000000004,25.534000000000002,90.0,96.954,90.0,2318.556878158507
CCN(c1cc(O)c(cc1/N=N/c1ccc(cc1)N(=O)=O)C1=Nc2c(O1)cccc2)CC,81,1.0,8.604,19.117,12.267,90.0,92.474,90.0,2015.8282072609304
OCCN1C=NC(=N1)N(=O)=O,95,2.0,17.932972740414932,8.661499999999998,17.3423,90.0,81.62951300839602,90.0,2665.02281310673
O=N(=O)C[C@H]1c2ccccc2OC(=O)[C@]1(Cc1ccccc1)NC(=O)c1ccccc1,6,2.0,10.31419,19.2062,11.020500000000002,90.0,109.532,90.0,2057.4934208915306
CCOC(=O)c1cc(cc2C(c3cc(cc(c3c12)N(=O)=O)N(=O)=O)=C(C#N)C#N)N(=O)=O,81,1.0,19.480999999999995,8.619999999999997,10.813999999999998,90.0,99.40000000000002,90.0,1791.5698043175664
COc1ccc(cc1)/C=C/C(=O)c1ccc(cc1)N(=O)=O,115,1.0,3.8765,12.934100000000008,25.906,90.0,90.0,90.0,1298.9019352669009
O=N(=O)c1ccc2N(CCN3CCCCC3)C=Nc2c1,2,1.0,6.3202,10.1321,12.4362,104.10900000000001,103.953,102.546,716.6113938685492
CCOC(=O)/C(=C(\O)/C)/c1ccc(cc1N(=O)=O)N(=O)=O,82,1.0,8.21,11.447,14.803962791070987,90.0,78.27408376680602,90.0,1362.2399701716477
CCOC(=O)/C(=C(\O)/C)/c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,82,1.0,7.787,15.422,13.136,90.0,75.07999999999998,90.0,1524.3328863649704
O=C(c1ccc(cc1)N(=O)=O)OC[C@@H]1/C(=N/OC(=O)c2ccc(cc2)N(=O)=O)/[C@H]2C=C[C@@H]1N(O2)C(=O)OCc1ccccc1,81,1.0,16.460999999999995,12.567000000000004,12.991,90.0,99.176,90.0,2652.9981365256167
COc1cc(O)c(cc1N(=O)=O)C(C)=O,290,1.0,6.901,19.801,13.976,90.0,90.0,90.0,1909.774293176
COc1cc(O)c(cc1N(=O)=O)C(C)=O,290,1.0,6.7544,19.649000000000004,13.860200000000004,90.0,90.0,90.0,1839.4870130571205
CC(=O)c1cc(c(O)cc1O)N(=O)=O,82,1.0,4.68,10.36,17.240000000000002,90.0,89.81999999999998,90.0,835.8738271110356
CC(=O)c1cc(cc(c1O)N(=O)=O)N(=O)=O,290,1.0,9.785,12.858,14.766,90.0,90.0,90.0,1857.7921159800007
CC(=O)c1cc(c(O)c(c1O)N(=O)=O)N(=O)=O,82,1.0,9.720000000000002,9.68,10.800000000000002,90.0,72.0,90.0,966.4328937125283
CC(=O)c1c(O)c(cc(c1O)N(=O)=O)N(=O)=O,81,1.0,8.950000000000001,16.24,6.56,90.0,96.12,90.0,948.0487812140075
CC(=O)c1c(O)c(c(O)c(c1O)N(=O)=O)N(=O)=O,290,1.0,5.883,16.978,19.595,90.0,90.0,90.0,1957.1794425299997
CC(C)=NNc1ccccc1N(=O)=O,81,1.0,8.508,15.479,8.142,90.0,112.96,90.0,987.3159109378281
CC(C)=NNc1ccccc1N(=O)=O,81,1.0,3.8451,11.4926,21.321399999999993,90.0,92.208,90.0,941.4973133966082
O=N(=O)c1ccc(OCCOc2ccc(cc2)N(=O)=O)cc1,6,1.0,9.1465,7.3137,10.2852,90.0,86.647,90.0,686.8481520350011
O=N(=O)c1cc(ccc1N/N=C/1\[C@H]2C[C@H]3[C@H]4[C@@H]1[C@@H]2[C@@H]3C=C4)N(=O)=O,82,1.0,6.744999999999999,24.915,8.911,90.0,81.00000000000003,90.0,1479.0716616135182
O=C(c1cc(cc(c1)N(=O)=O)N(=O)=O)O[C@@H]1[C@@H]2[C@@H]3C=C[C@@H]4[C@H]1[C@H]2C[C@H]34,2,1.0,6.427999999999999,9.912,12.454999999999997,94.74,92.64,102.79,769.5328250206256
O=C1[C@](C)(O)[C@H](N(=O)=O)C(=C[C@]1(O)c1ccccc1)N(=O)=O,81,1.0,10.749,21.165000000000006,6.075,90.0,105.05000000000001,90.0,1334.6723635305839
O=N(=O)C1=C[C@@](O)(c2ccccc2)C(=O)[C@@]([C@@H]1N(=O)=O)(C)N(=O)=O,82,1.0,9.183999999999997,6.917,22.98400000000001,90.0,83.21999999999997,90.0,1449.8647019894645
O=N(=O)/C=C/C1=CN(c2c1cccc2)Cc1ccccc1,82,1.0,4.9846,16.5617,16.982199999999995,90.0,82.77799999999998,90.0,1390.8169160741975
O=N[C@]1(C)CC[C@@H]2[C@@H](C(=C)CC[C@H]1N(=O)=O)CC2(C)C,115,1.0,6.476,13.199,18.784,90.0,90.0,90.0,1605.5947836159996
C=C1CC[C@@H](N(=O)=O)[C@](CC[C@@H]2[C@@H]1CC2(C)C)(C)N(=O)=O,6,1.0,6.405,12.991,9.796999999999997,90.0,93.04000000000002,90.0,814.035294689277
O=N(=O)[C@@]1(C)C=C(C)[C@]([C@@](C1=O)(C)N(=O)=O)(C)N(=O)=O,81,1.0,14.405,7.212,12.271000000000006,90.0,94.56,90.0,1270.784917007664
CC1=C[C@@](C)(N(=O)=O)[C@]([C@](C1=O)(C)N(=O)=O)(C)N(=O)=O,82,1.0,11.924000000000001,8.491,13.016000000000004,90.0,78.33,90.0,1290.5858500181441
O=N(=O)[C@@H]1C(=C[C@@](C(=O)C1(C)C)(C)N(=O)=O)C,2,2.0,6.440000000000001,13.919000000000004,15.304352327218828,71.05230497437057,110.16811206447912,88.07,1201.4691584965776
CC1=C[C@@](C)(N(=O)=O)[C@@H](C(C1=O)(C)C)N(=O)=O,21,2.0,11.548999999999998,6.704999999999999,15.375999999999998,90.0,90.32,90.0,1190.638057997078
O=N(=O)[C@@H]1C(=C[C@@](C(=O)C1(C)C)(C)O)C,2,1.0,6.58,7.324000000000001,12.169,82.7,88.0,74.19,559.6887487172255
O=N(=O)[C@]1(C)C=C(C)[C@]([C@](C1=O)(C)O)(C)N(=O)=O,81,1.0,12.715,8.62,10.784,90.0,93.05,90.0,1180.287717683204
COC(=O)[C@H]1C(=O)CC[C@@]2([C@]1(O)CCCC2)N(=O)=O,81,1.0,13.318,6.412,14.912999999999998,90.0,103.56,90.0,1237.9970791768392
C[C@@H]1CC[C@@]2(N(=O)=O)[C@](O)(CCCC2)O1,290,1.0,6.522000000000002,15.100000000000001,20.921,90.0,90.0,90.0,2060.346106200001
O=C1CC[C@@]2([C@@](C1)(O)CCCCC2)N(=O)=O,82,1.0,8.708000000000004,11.540000000000001,12.22217207686675,90.0,71.70236116184579,90.0,1166.1097414588423
O=N(=O)[C@@H]1CCCCC(=C(C1)C(=O)C)O,81,1.0,9.278,9.21,11.889999999999997,90.0,97.88,90.0,1006.4112689858683
COC(=O)[C@H]1CCC[C@@H](CCC1=O)N(=O)=O,81,1.0,15.504999999999997,7.442,10.032,90.0,105.40999999999998,90.0,1115.9586088202454
CC(=O)/C/1=C(\O)/CCCCC[C@H](C1)N(=O)=O,81,1.0,13.187,7.697000000000004,10.891999999999998,90.0,95.12000000000002,90.0,1101.1305531378873
CC(=O)/C/1=C(\O)/CCCCCC[C@H](C1)N(=O)=O,90,1.0,31.904,5.065,15.321000000000002,90.0,102.66,90.0,2415.5863569529324
O=C(/C/1=C(\O)/CCCCC[C@H](CCC1=O)N(=O)=O)OCc1ccccc1,81,1.0,11.863,15.216000000000001,10.402000000000001,90.0,107.05,90.0,1795.1144560434218
COCOc1cc(cc(c1)N(=O)=O)N(=O)=O,115,1.0,5.387,11.053,16.783,90.0,90.0,90.0,999.3019621130013
COc1ccc(cc1)C1=NN=C(OC1)c1ccccc1N(=O)=O,2,1.0,6.184,10.143999999999998,12.612999999999998,109.60000000000001,100.82000000000001,95.71,720.7496232398964
CC1=Nc2ccccc2CN=C1c1cccc(c1)N(=O)=O,2,1.0,8.07903,9.738500000000002,10.026499999999997,118.285,93.0114,90.1807,693.3601812946187
CCOC(=O)[C@H]1[C@@H](C)C[C@@H]([C@H]2[C@@H]1CCC2)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,290,1.0,10.0673,12.4039,31.6904,90.0,90.0,90.0,3957.3001159872915
CCOC(=O)[C@H]1[C@@H](C)C/C(=N\Nc2ccc(cc2N(=O)=O)N(=O)=O)/[C@@H]2[C@@H]1CCCC2,81,1.0,12.694200000000004,11.4021,15.326899999999998,90.0,113.2169,90.0,2038.7738015760112
O=C1CCNC(=O)[C@@H](N(CCCCN1)C(=O)Cc1ccc(cc1)N(=O)=O)C(C)(C)C,81,1.0,14.376999999999997,16.172899999999995,9.375,90.0,91.987,90.0,2178.543515124439
COC(=O)[C@@]([C@H](c1ccccc1)CN(=O)=O)(Cc1ccccc1)NCc1ccccc1,2,1.0,7.809999999999999,10.638,13.879,79.989,85.653,70.97399999999999,1073.2883882782187
O=N(=O)C([C@@H]1c2ccccc2[C@](c2c1cccc2)(N(=O)=O)c1ccccc1)(N(=O)=O)N(=O)=O,82,1.0,9.119,13.211,16.037,90.0,78.87999999999998,90.0,1895.722741058693
O=N(=O)C1=Cc2c3CCCCc3ccc2O1,2,1.0,7.291,7.394999999999999,9.723889673221954,82.54367317580916,78.85170471769668,87.43,509.93448656506496
O=C(c1ccc(cc1)N(=O)=O)O[C@@]1(C)C[C@@]2([C@@]31O[C@@]3(C)[C@@H]1[C@H](C2)O1)C,82,1.0,7.856,15.589,13.782999999999998,90.0,82.88000000000001,90.0,1674.9488456964643
O=C(C1=NN=C(O1)C(N(=O)=O)(N(=O)=O)N(=O)=O)C1=NN=C(O1)C(N(=O)=O)(N(=O)=O)N(=O)=O,2,2.0,6.1521,14.026,19.067,74.196,85.159,89.648,1577.195253101228
O=C1OC(=O)c2c(/C/1=C(\c1ccc(cc1)N(=O)=O)/O)cccc2,21,1.0,5.553000000000001,7.692,15.676,90.0,92.812,90.0,668.7733337277671
CC[C@H]([C@@H]1OC(=O)c2c1cccc2)N(=O)=O,81,1.0,8.861,11.794,10.891000000000002,90.0,103.68199999999999,90.0,1105.884110205091
O=C1NCCc2ccc3c(cccc3N(=O)=O)c12,81,1.0,5.239999999999999,19.238,10.471999999999998,90.0,96.199,90.0,1049.479602805442
O=C1NCCc2ccc3cccc(c3c12)N(=O)=O,82,1.0,8.322700000000003,7.2702,17.9355,90.0,81.596,90.0,1073.58261942434
O[C@H]1Nc2ccc(cc2C(=O)N2[C@H]1CCC2)N(=O)=O,115,1.0,6.532599999999999,7.173599999999998,24.777599999999993,90.0,90.0,90.0,1161.1343175183358
O=C(c1ccc(cc1)N(=O)=O)O[C@@H]1CCCC[C@]1(C)c1ccccc1,81,1.0,16.759,7.457,14.950000000000003,90.0,111.41000000000001,90.0,1739.3999016513444
CCCCC[C@@H]([C@H]1[C@@H]2C=C(C)CC[C@@H]2CN1C(=O)c1ccc(cc1)N(=O)=O)O,433,1.0,21.317799999999995,21.317799999999995,12.570999999999994,90.0,90.0,119.99999999999999,4947.4934158204105
O=C1Cc2cc(ccc2N1)N(=O)=O,82,1.0,6.199699999999999,10.8692,11.6685,90.0,78.18599999999999,90.0,769.6352715618244
O=C(COc1ccc(cc1)N(=O)=O)NCc1ccccc1,2,2.0,5.821000000000001,8.959999999999999,26.909,96.397,92.116,98.07,1378.9482169482249
O=C1COc2ccc(cc2N1Cc1ccccc1)N(=O)=O,82,1.0,7.933,9.615,17.514,90.0,82.027,90.0,1322.980908496823
O=N(=O)c1cc2[C@H]3C[C@@](Oc2c2c1cccc2)(Oc1c3cccc1)c1ccccc1,2,1.0,5.5112,10.042799999999998,17.5286,103.083,92.533,98.281,932.1625979612976
C/C(=N\c1cc(C)cc(c1)C)/c1ccc(cc1)N(=O)=O,81,1.0,8.584999999999999,7.182,23.785999999999994,90.0,96.35,90.0,1457.5868147852955
O=C1C[C@H]2[C@@H](O1)[C@H]([C@H](N2[C@H](c1ccccc1)C)COC(=O)c1ccc(cc1)N(=O)=O)OC(=O)c1ccc(cc1)N(=O)=O,81,1.0,9.402599999999998,32.143400000000014,9.140500000000005,90.0,110.89999999999999,90.0,2580.7840724018165
O=C1CC(=NN1c1cccc(c1)N(=O)=O)c1ccccc1,22,1.0,4.985799999999999,5.3804,23.285700000000002,90.0,85.99999999999999,90.0,623.1312118893927
O=C1CC(=NN1c1cccc(c1)N(=O)=O)c1ccccc1,2,1.0,7.1042000000000005,7.120000000000001,13.524100000000006,78.613,87.337,71.47299999999998,635.7569500093712
O=C(CNc1ccccc1)c1ccc(cc1)N(=O)=O,81,1.0,6.130000000000002,13.301,14.992000000000003,90.0,93.45,90.0,1220.1593511019055
CC(=O)CCc1c(C)c(OC(C)=O)c(C)c(C)c1OC(=O)c1ccc(cc1)N(=O)=O,81,1.0,12.186000000000002,8.776300000000003,20.412800000000004,90.0,104.59299999999999,90.0,2112.6808152371786
Cc1cccc(C)c1C(=O)Nc1c(C)cc(cc1C)N(=O)=O,81,1.0,22.145000000000003,4.8085,14.617,90.0,95.725,90.0,1548.7165201576524
Cc1cc(cc(C)c1NC(=O)c1c(C)cc(cc1C)N(=O)=O)N(=O)=O,82,1.0,4.634000000000001,12.208,29.098,90.0,87.56699999999998,90.0,1644.6444220531441
Cc1cc(cc(C)c1NC(=O)c1c2ccccc2cc2ccccc12)N(=O)=O,164,1.0,16.939,12.274,8.5993,90.0,90.0,90.0,1787.8743230998007
CN(C(=O)c1c(C)cc(cc1C)N(=O)=O)c1c(C)cccc1C,82,1.0,7.123,16.792,13.785000000000004,90.0,77.11899999999999,90.0,1607.3236354337014
NC1=NN=C(O1)C1=NON=C1N(=O)=O,81,2.0,10.3955,6.607699999999998,21.779999999999987,90.0,98.776,90.0,1478.5602316496688
Cc1ccc(cc1)[C@H]1C(=NO[C@]21N(Cc1c(C2=O)cccc1)c1ccccc1)c1ccc(cc1)N(=O)=O,82,1.0,11.332999999999998,16.949,13.343999999999992,90.0,71.83,90.0,2435.345193649375
O=N(=O)C1=NON=C1C1=NN=C(O1)/N=N/C1=NN=C(O1)C1=NON=C1N(=O)=O,6,1.0,10.8979,4.8616,13.714000000000006,90.0,79.11399999999998,90.0,713.5096258802162
O=C(OC(C)(C)C)N[C@H]([C@@H](c1ccc(cn1)N(=O)=O)Cc1ccccc1)c1ccccc1,1,1.0,5.54059,10.0757,10.3999,97.848,100.309,90.16,565.6345876577983
CCC[C@@H]([C@H](c1ccccc1)N)C1=Nc2c(O1)cc(cc2)N(=O)=O,115,1.0,5.917589999999999,11.503369999999999,24.58172,90.0,90.0,90.0,1673.3324307315327
O=C(c1cc(cc(c1)N(=O)=O)N(=O)=O)O[C@@H]1CC[C@@]2(OC1)CCCCO2,115,1.0,5.768,9.778,31.075,90.0,90.0,90.0,1752.6145867999994
N#C[C@](N([C@H]1COC(O[C@H]1c1ccccc1)(C)C)C)(C(=O)OC(C)(C)C)[C@H](CN(=O)=O)COCc1ccccc1,115,1.0,9.5798,16.7352,18.26780000000001,90.0,90.0,90.0,2928.6913021874866
O=N(=O)c1ccc2Oc3ccccc3C(=Cc2c1)c1ccccc1,6,1.0,7.2086,12.671099999999997,8.369899999999998,90.0,98.40799999999999,90.0,756.2970732303835
O=C(OC(C)(C)C)NN[C@@]1(CCC/C/1=N\Nc1ccc(cc1)N(=O)=O)C(=O)OC(C)(C)C,1,2.0,9.193699999999998,11.528800000000002,12.592100000000002,87.648,80.50700000000002,71.088,1245.2165278825241
O=C(OC(C)(C)C)NN[C@]1(CCC/C/1=N\Nc1ccc(cc1)N(=O)=O)C(=O)OC(C)(C)C,2,1.0,9.193699999999998,11.528800000000002,12.592100000000002,87.648,80.50700000000002,71.088,1245.2165278825241
CC(C)(C)N1CC(CO)(C1)N(=O)=O,82,2.0,9.257999999999996,11.2204,19.8238,90.0,80.26299999999998,90.0,2029.6010374165157
O=C1[C@H]2C=C[C@H]([C@@H]1[C@@H]1[C@H]2COCOC1)c1ccccc1N(=O)=O,2,1.0,7.1064,9.729,11.622700000000002,110.02799999999999,106.858,91.824,714.8052465250563
O=N(=O)c1cc(c(c(c1)N(=O)=O)c1c(cc(c(c2c(cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)c1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,290,1.0,11.9573,23.0972,16.8223,90.0,90.0,90.0,4645.985329943187
O=N(=O)c1ccccc1c1ccccc1c1ccccc1N(=O)=O,2,1.0,8.20223622267123,8.20223622267123,11.8797,98.26346466188289,98.26346466188289,73.18473441320633,752.6963109175275
O=N(=O)c1cccc(c1)c1ccccc1c1cccc(c1)N(=O)=O,2,1.0,9.711733629610112,9.711733629610112,10.2577,113.70436682759644,113.70436682759644,61.44519575722683,751.1480379426228
OCC/N=C/c1cc(ccc1O)N(=O)=O,290,1.0,8.666,9.6896,23.497999999999998,90.0,90.0,90.0,1973.1287894527989
O=C1[C@H]2C=C[C@H]([C@@H]1[C@H]1[C@@H]2COCOC1)c1ccccc1N(=O)=O,82,1.0,9.1079,12.352,13.656000000000002,90.0,72.68,90.0,1466.6496328626647
O=N(=O)c1ccc(N2C=C3C=CC=CC3=N2)c(c1)N(=O)=O,81,2.0,7.210700000000001,24.0635,14.4077,90.0,100.334,90.0,2459.3952029294182
O=N(=O)c1ccc(N2C=C3C=CC=CC3=N2)c(c1)N(=O)=O,81,2.0,7.073,24.084,14.328900000000004,90.0,100.633,90.0,2398.9610461570824
O=N(=O)c1ccc(N2N=Cc3ccccc23)c(c1)N(=O)=O,115,1.0,7.045899999999998,11.048,15.4564,90.0,90.0,90.0,1203.1741403004798
OC[C@]([C@H](c1ccc(cc1)N(=O)=O)O)(c1ccccc1)C,44,1.0,9.17376933403228,18.451,8.53,90.0,74.20494814334668,90.0,1389.315373548596
O=C(c1ccc(cc1)N(=O)=O)OC[C@]([C@@H](OC(=O)c1ccc(cc1)N(=O)=O)CCc1ccccc1)(c1ccccc1)C,2,2.0,7.4796,13.307400000000003,29.258600000000012,85.2803,86.2613,80.6356,2859.6942178405443
CN(c1ccc(cc1)/C=C/[C@@]12OCCN1c1c(C2(C)C)cc(cc1)N(=O)=O)C,81,1.0,21.333,7.865,11.833999999999998,90.0,100.552,90.0,1951.9788646888605
CC(=O)C1=CN2[C@@]3([C@H](C1)CCCC3)CC[C@@H]2COC(=O)c1ccc(cc1)N(=O)=O,82,1.0,13.722000000000001,8.222,17.994000000000003,90.0,77.26800000000001,90.0,1980.2066861872254
C/C(=N\Oc1ccc(cc1)N(=O)=O)/c1ccccc1,82,1.0,7.356,6.447,26.303,90.0,88.78600000000002,90.0,1247.116948825258
O=N(=O)c1ccc(cc1)[C@H]1CC(=C(CC21C(=O)c1c(C2=O)cccc1)c1ccccc1)c1ccccc1,2,1.0,10.1699,11.690300000000002,12.609199999999998,96.819,108.52499999999999,113.464,1250.9829032091402
COc1cc(/C=C/c2ccc(cc2)OCc2ccc(cc2)N(=O)=O)cc(c1)OC,81,2.0,32.613,7.1894,16.7673,90.0,92.539,90.0,3927.5342049205424
O[C@@H](C1=CC[C@]2(C1=O)C[C@@H]1C[C@H]2C=C1)c1ccc(cc1)N(=O)=O,82,1.0,13.137499999999998,6.375700000000002,18.46150961684981,90.0,85.92996936810756,90.0,1542.450226740421
C[C@H]1[C@](C)(CC[C@]1(C#N)C(=O)C(C)(C)C)OC(=O)c1ccc(cc1)N(=O)=O,2,1.0,7.028,10.388,13.768999999999997,103.738,97.89,90.954,965.9620075282611
C=CC[C@]1(CC[C@]([C@@H]1C)(C)OC(=O)c1ccc(cc1)N(=O)=O)C#N,81,1.0,7.782299999999999,18.254899999999996,12.576900000000002,90.0,98.899,90.0,1765.2309111900483
C[C@H]1[C@](C)(CC[C@@]1(C)C#N)OC(=O)c1ccc(cc1)N(=O)=O,81,1.0,6.949199999999999,19.592299999999998,11.742899999999999,90.0,98.627,90.0,1580.7161637884342
O[C@H]([C@@]1(OCCOC1=O)c1ccccc1)c1ccc(cc1)N(=O)=O,6,1.0,7.759,11.009999999999998,9.469999999999999,90.0,111.56,90.0,752.387426743614
COC(=O)c1ccc(N2N=C(C=C2N)c2ccccc2)c(c1)N(=O)=O,82,1.0,12.351599999999998,7.5202,17.1564,90.0,79.30100000000002,90.0,1565.894939756625
COC(=O)c1ccc(NC2=NNC(=C2)c2ccccc2)c(c1)N(=O)=O,95,1.0,27.007801629206373,5.420999999999999,20.7251,90.0,79.97838438336456,90.0,2988.0496819209457
OCC(N(=O)=O)(N(=O)=O)N(=O)=O,81,2.0,6.124199999999999,18.8223,11.746599999999999,90.0,104.962,90.0,1308.1426067154696
