refcode,mlp_method,gaff_method,status,mlp_energy_kJ_mol,gaff_energy_kJ_mol,mlp_rmsd,gaff_rmsd,mlp_max_abs_stress_GPa,gaff_max_abs_stress_GPa,mlp_status,gaff_status
DNOPHL03,maceoff,gaff_maceoff,ok,-19510.271046,-19510.2787545,0.16382671,,,0.0238225848238,timeout_match,error: StructureMatcher did not find a match
DNOPHL03,uma,gaff_uma,ok,-11063.293777840663,-11063.449722258707,,,0.144801330521,0.0016725633383,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
DNPBUB,mace,gaff_mace,ok,-37156.25898128587,-37155.97034541482,0.16779330,,0.158950261861,0.032252144891,match,error: StructureMatcher did not find a match
DNPBUB,maceoff,gaff_maceoff,ok,-38648.0328555,-38648.022786,0.07631906,0.06894509,,0.0268938177494,timeout_match,match
DNPBUB,uma,gaff_uma,ok,-36917.68201619256,-36914.94911740283,0.01995442,0.05631509,0.0158104433462,0.0290557105812,match,match
DNPETY,mace,gaff_mace,ok,-19608.223057684416,-19607.072518341512,0.07786547,0.06904940,0.0303534019243,0.0275419802095,match,match
DNPETY,maceoff,gaff_maceoff,excluded,,,,0.08698645,0.0175082635409,0.0301555098799,error: StructureMatcher did not find a match,match
DNPETY,uma,gaff_uma,ok,-19534.802206506527,-19533.58996479373,0.02229420,0.09760885,0.0287411108276,0.0236586797186,match,match
DNPHOL,mace,gaff_mace,ok,-11138.44738497682,-11138.47953871375,0.03610061,0.03954646,0.150203467311,0.0345108860699,match,match
DNPHOL,maceoff,gaff_maceoff,ok,-19510.4149055,-19510.416862,0.04251435,0.07132777,,0.0328624600693,timeout_match,match
DNPHOL,uma,gaff_uma,ok,-11070.91609495707,-11070.90622933186,0.01295940,0.02929982,,0.0326461150084,match,match
DNPHOL02,mace,gaff_mace,ok,-11138.347402051408,-11138.430331194366,0.04126899,0.05562550,0.159232053114,0.0304510627004,match,match
DNPHOL02,maceoff,gaff_maceoff,ok,-19510.41503425,-19510.4152505,0.03645302,0.04942889,,0.0291098760894,timeout_match,match
DNPHOL02,uma,gaff_uma,ok,-11070.905553934535,-11070.111214316497,0.02146667,0.08295645,,0.0225560837747,match,match
DNPIMZ,mace,gaff_mace,ok,-13475.498021763606,-13475.726474908743,0.17427303,0.21642473,0.151636074051,0.0343395880241,match,match
DNPIMZ,maceoff,gaff_maceoff,ok,-20508.712686,-20508.6907815,0.06971170,0.13820028,0.0294600706777,0.0342655173623,match,match
DNPIMZ,uma,gaff_uma,ok,-13383.086806910545,-13383.09747400103,0.01456802,0.05563721,0.150462587313,0.0335596960369,match,match
DNTANT,mace,gaff_mace,ok,-18949.51111015473,-18952.511803983765,0.06257610,,0.0488500656745,0.0105866631386,match,error: StructureMatcher did not find a match
DNTANT,maceoff,gaff_maceoff,excluded,,,,0.06385641,0.0942756826042,0.0206292151362,error: StructureMatcher did not find a match,match
DNTANT,uma,gaff_uma,ok,-18822.673036310753,-18822.718577387517,0.05642394,0.04562216,,0.0143123280205,match,match
DNTDPH,mace,gaff_mace,ok,-17193.601856191784,-17193.603206986434,0.07008062,0.07704461,0.130887523655,0.0105357250982,match,match
DNTDPH,maceoff,gaff_maceoff,ok,-23754.2568265,-23754.2819135,0.03265964,0.08652916,0.149910495087,0.029030156583,match,match
DNTDPH,uma,gaff_uma,ok,-17120.4571942771,-17120.078103407188,0.03085461,0.05175166,,0.0219183370844,match,match
DNTDPH01,mace,gaff_mace,ok,-17193.701043113208,-17193.584102890673,0.06826086,0.05549170,0.125266023154,0.0110655851683,match,match
DNTDPH01,maceoff,gaff_maceoff,ok,-23754.260751,-23754.281415,0.01012100,0.05190520,0.0938016826501,0.0298034708526,match,match
DNTDPH01,uma,gaff_uma,ok,-17119.84152137282,-17120.16329995545,0.00730805,0.01509569,,0.0245719949591,match,match
DNTNAP01,mace,gaff_mace,ok,-14678.993845751762,-14679.512213198597,0.05810376,0.05934465,0.161330752603,0.0338459870352,match,match
DNTNAP01,maceoff,gaff_maceoff,ok,-21645.54846975,-21645.54626825,0.02931028,0.06714006,0.0308369801128,0.0315438452591,match,match
DNTNAP01,uma,gaff_uma,ok,-14613.691511632062,-14613.6353089261,0.01995029,0.05627398,0.153703681005,0.0308031688736,match,match
DNTNAP02,mace,gaff_mace,ok,-14678.989214455822,-14679.522561250466,0.05658822,0.05736021,0.161133640479,0.0342747543997,match,match
DNTNAP02,maceoff,gaff_maceoff,ok,-21645.548948,-21645.5462625,0.03329718,0.06854109,0.0290825202248,0.0314367960802,match,match
DNTNAP02,uma,gaff_uma,ok,-14613.782352572256,-14613.633861646118,0.02807769,0.05726413,0.151317342926,0.0302483130726,match,match
DNTNAP10,mace,gaff_mace,ok,-14678.99341156777,-14679.506255229337,0.05861242,0.06051169,0.162441504043,0.0332163771886,match,match
DNTNAP10,maceoff,gaff_maceoff,ok,-21645.54911525,-21645.546263,0.03605534,0.07144583,0.0266630138614,0.0313366920621,match,match
DNTNAP10,uma,gaff_uma,ok,-14613.619919515626,-14613.6352365621,0.02073398,0.06078368,0.149329854739,0.0308306895908,match,match
DOBDAB,mace,gaff_mace,ok,-22380.79373348063,-22385.237594604234,0.14362923,,,0.0158360417632,timeout_match,error: StructureMatcher did not find a match
DOBDAB,maceoff,gaff_maceoff,ok,-25958.47414375,-25958.463598375,0.04609296,0.07420172,,0.0159038088182,timeout_match,match
DOBDAB,uma,gaff_uma,ok,-22386.91261615189,-22385.68631170194,0.01347086,0.06817122,0.0109134984669,0.00963191760808,match,match
DOBMIT,mace,gaff_mace,ok,-42082.75589746212,-42089.832710632036,0.10149383,0.07469965,0.0979577032526,0.0355383759156,match,match
DOBMIT,maceoff,gaff_maceoff,ok,-46647.16424625,-46647.2320795,0.04171375,0.06788001,,0.0321776113802,timeout_match,match
DOBMIT,uma,gaff_uma,ok,-42093.818760915376,-42094.942959762615,0.01031456,0.06169070,0.0118858396305,0.0280561354718,match,match
DOBMOZ,mace,gaff_mace,ok,-38369.446660400485,-38367.973329378954,0.06551584,0.11291437,,0.0175601386877,timeout_match,match
DOBMOZ,maceoff,gaff_maceoff,ok,-45946.77801875,-45946.72761625,0.03959466,0.13272372,,0.0198161295744,timeout_match,match
DOBMOZ,uma,gaff_uma,ok,-38423.39088595063,-38417.51847506027,0.01310527,0.13553079,,0.0161518853581,match,match
DOBQET,mace,gaff_mace,ok,-16843.76818529642,-16843.520555691524,0.16998167,0.21598124,0.206807623279,0.0399958554627,timeout_match,match
DOBQET,maceoff,gaff_maceoff,ok,-19693.12609025,-19693.07219125,0.02178175,0.20789086,0.0321632338334,0.0398794312978,match,match
DOBQET,uma,gaff_uma,ok,-16795.77638109829,-16787.479269690346,0.00792576,0.21085733,,0.0269920135091,match,match
DOBYOJ,mace,gaff_mace,ok,-12058.074123387678,-12057.60648310421,0.07798149,0.05154257,0.151923311628,0.0670416980397,match,match
DOBYOJ,maceoff,gaff_maceoff,ok,-15046.3332385,-15046.33491275,0.03907466,0.04977310,,0.0382423566659,timeout_match,match
DOBYOJ,uma,gaff_uma,ok,-12010.57362250072,-12010.005227409181,0.01522420,0.03360027,,0.0649663599187,match,match
DOBZOM,mace,gaff_mace,ok,-32847.58567568409,-32845.86271298703,0.07536723,0.12813236,0.0217506738064,0.0360343643337,match,match
DOBZOM,maceoff,gaff_maceoff,ok,-37493.6293305,-37493.6308235,0.04014715,0.17306159,,0.0325504224364,timeout_match,match
DOBZOM,uma,gaff_uma,ok,-32628.85723893119,-32624.408806814972,0.00981866,0.18245881,,0.0183980657217,match,match
DOCHEI,mace,gaff_mace,ok,-24846.046348705626,-24846.715667454562,0.06669332,0.18345656,,0.0136194629572,timeout_match,match
DOCHEI,maceoff,gaff_maceoff,ok,-22606.319193375,-22606.353047,0.05574485,,,0.0154601888264,timeout_match,error: StructureMatcher did not find a match
DOCHEI,uma,gaff_uma,ok,-24761.967655377393,-24756.222038274118,0.01367797,0.17567743,0.162062592915,0.00881113215264,match,match
DOCHEI10,mace,gaff_mace,ok,-24845.94262697359,-24846.813756855332,0.06338386,0.18263041,,0.0133038746586,timeout_match,match
DOCHEI10,maceoff,gaff_maceoff,ok,-22606.320976375,-22606.35273625,0.05360695,,,0.0151673462993,timeout_match,error: StructureMatcher did not find a match
DOCHEI10,uma,gaff_uma,ok,-24761.970875575356,-24756.338182492662,0.01296176,0.17422033,0.165219240623,0.00890797924435,match,match
DOCHOS,mace,gaff_mace,ok,-24569.618018971007,-24563.764977511077,0.08897292,0.08062803,0.0375847757833,0.0254100805332,match,match
DOCHOS,maceoff,gaff_maceoff,ok,-22032.4940975,-22032.49080775,0.01735807,0.06607831,0.0248974664669,0.0192167458112,match,match
DOCHOS,uma,gaff_uma,ok,-24537.15900245008,-24532.667996181066,0.01150804,0.08903145,0.031460868317,0.0282465725862,match,match
DOCHOS10,mace,gaff_mace,ok,-24570.006637767467,-24544.84022386175,0.08263041,0.24014094,0.0391491387723,0.0305155978962,match,match
DOCHOS10,maceoff,gaff_maceoff,excluded,,,,0.21314599,0.0395664933108,0.0205913510823,error: StructureMatcher did not find a match,match
DOCHOS10,uma,gaff_uma,ok,-24478.248869826213,-24479.50245550382,0.05014373,,0.0254492469622,0.0197605906892,match,error: StructureMatcher did not find a match
DOCHUY,mace,gaff_mace,ok,-21633.19533706901,-21636.55268892824,0.09213248,0.18575389,0.0368050563252,0.0163162880699,match,match
DOCHUY,maceoff,gaff_maceoff,ok,-20465.4757445,-20465.548327166667,0.08351948,0.12167092,0.0360778509104,0.00852481447523,match,match
DOCHUY,uma,gaff_uma,ok,-21581.864883085196,-21582.268802847244,0.01340233,0.09453771,,0.00956494427352,match,match
DOCHUY10,mace,gaff_mace,ok,-21633.128794351625,-21636.54400524835,0.09262843,0.18583999,0.035074244756,0.0164825874358,match,match
DOCHUY10,maceoff,gaff_maceoff,ok,-20465.4757375,-20465.548327833334,0.08379877,0.12185624,0.0366420074006,0.00863504761627,match,match
DOCHUY10,uma,gaff_uma,ok,-21581.86240662834,-21582.264284117522,0.01345212,0.09439347,,0.0106585459742,match,match
DOCJAG,mace,gaff_mace,ok,-26435.170237434908,-26429.13389796528,0.11857369,0.13411697,0.0353597920141,0.0203365696432,match,match
DOCJAG,maceoff,gaff_maceoff,ok,-25112.828568,-25112.7851175,0.05822211,0.14625147,0.0338473048183,0.0200174081042,match,match
DOCJAG,uma,gaff_uma,ok,-26402.487302579455,-26397.32116432025,0.01628153,0.14858931,0.0289842415822,0.0172634131782,match,match
DOCJEK,mace,gaff_mace,ok,-23221.03107425045,-23219.312332786674,0.07067977,0.04387838,0.0320858548511,0.0257210431877,match,match
DOCJEK,maceoff,gaff_maceoff,ok,-22971.89766825,-22971.85066175,0.03500680,0.05627097,0.0354267572434,0.0291414042762,match,match
DOCJEK,uma,gaff_uma,ok,-23204.0246419744,-23201.98395307866,0.01605762,0.03663054,0.00606592429481,0.0074024690665,match,match
DOCKIP,mace,gaff_mace,ok,-37405.45184153138,-37404.75541040412,0.07435536,0.06740500,0.123133974264,0.0245194715165,match,match
DOCKIP,maceoff,gaff_maceoff,ok,-43107.9747995,-43107.9784245,0.05608977,0.08864006,0.152353573097,0.0283644687187,match,match
DOCKIP,uma,gaff_uma,ok,-37271.83041465514,-37271.50137843423,0.01025182,0.04648604,,0.0234403908177,match,match
DOCLIT,mace,gaff_mace,ok,-30574.411448455332,-30573.536085279644,0.06134064,0.06329755,0.138332423214,0.0119338633286,match,match
DOCLIT,maceoff,gaff_maceoff,ok,-31163.0748575,-31163.045054000002,0.04452153,0.05724635,,0.0108081991018,timeout_match,match
DOCLIT,uma,gaff_uma,ok,-30483.19932918857,-30481.039344220102,0.00944549,0.05497911,,0.0168291027347,match,match
DOCRUK,mace,gaff_mace,ok,-24976.10886318368,-24976.12303044661,0.09126144,0.09896403,,0.0338782173295,timeout_match,match
DOCRUK,maceoff,gaff_maceoff,ok,-28542.496708833336,-28542.536535666666,0.02088259,0.04121640,0.00481125228519,,match,timeout_match
DOCRUK,uma,gaff_uma,ok,-24876.55789724253,-24874.20511849959,0.01609758,0.04388571,,0.00164338130031,match,match
DOCXAV,mace,gaff_mace,ok,-33889.27885408143,-33894.09906830364,,,0.17332303334,0.0491044947514,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
DOCXAV,maceoff,gaff_maceoff,ok,-37476.871306,-37476.85434,0.04917327,0.07382517,0.0318359773919,0.0195405716277,match,match
DOCXAV,uma,gaff_uma,ok,-33761.785982531,-33758.713889556195,0.02070866,0.06276182,,0.0430172403853,match,match
DODBOO,mace,gaff_mace,missing_energy,,,0.18012487,,,,timeout_match,missing_relaxed
DODBOO,maceoff,gaff_maceoff,ok,-36406.331489,-36406.23771,0.05513523,0.17383714,,0.0239048686489,timeout_match,match
DODBOO,uma,gaff_uma,ok,-32145.41714462873,-32139.785151064694,0.01312283,0.15835944,,0.017517918028,match,match
DODGUB,mace,gaff_mace,ok,-78078.1442965426,-78079.95262463726,0.07940063,0.05882599,,0.00726047065248,timeout_match,match
DODGUB,maceoff,gaff_maceoff,ok,-68431.42262575,-68431.52334225,0.01597410,0.04813660,,0.00591770804305,timeout_match,match
DODGUB,uma,gaff_uma,ok,-77854.57159659844,-77852.10031778678,0.01070388,0.05635767,,0.00305385244441,match,match
DODHEM,mace,gaff_mace,ok,-81291.03477068004,-81294.19013049647,0.06080242,0.04833523,0.187651264344,0.00572490019959,match,match
DODHEM,maceoff,gaff_maceoff,ok,-70572.6224325,-70572.754345,0.02211249,0.03220568,,0.020588302107,timeout_match,match
DODHEM,uma,gaff_uma,ok,-81077.9763909547,-81077.36795445032,0.00711440,0.03831696,,0.0106652885966,match,match
DODKIQ,mace,gaff_mace,ok,-28046.50714817495,-28046.779767480868,0.07899115,0.07435949,0.169143987725,0.024083042929,match,match
DODKIQ,maceoff,gaff_maceoff,ok,-38306.068082,-38306.071666,0.02746155,0.04547383,0.0253503823571,0.0239108015419,match,match
DODKIQ,uma,gaff_uma,ok,-27916.76959361534,-27917.7244607047,0.01423471,0.05511783,0.0745997253721,0.0224459029841,match,match
DODNUH,mace,gaff_mace,ok,-24573.905344703908,-24570.16581444414,0.06725018,0.05004438,0.171768593104,0.0548141342889,match,match
DODNUH,maceoff,gaff_maceoff,ok,-24576.5156715,-24576.5441855,0.02681352,0.04826092,,0.0485969352991,timeout_match,match
DODNUH,uma,gaff_uma,ok,-24509.230647669665,-24508.453796018075,0.00959238,0.04494459,,0.0361940819489,match,match
DODPAP,mace,gaff_mace,ok,-25559.379800574297,-25558.823369663936,0.05784375,0.03951537,0.129898978748,0.0158354728835,match,match
DODPAP,maceoff,gaff_maceoff,ok,-28634.3962965,-28634.397997,0.02238944,0.02682343,0.154865753878,0.0297098224241,match,match
DODPAP,uma,gaff_uma,ok,-25431.808052264852,-25431.66993351192,0.00998112,0.01775837,,0.0266547448354,match,match
DOFCUW,mace,gaff_mace,ok,-21972.6320621521,-21970.687882709815,0.11288627,0.08006197,0.031595835006,0.0323980112201,match,match
DOFCUW,maceoff,gaff_maceoff,ok,-26499.16664425,-26499.1608255,0.03582598,0.06802995,0.0324321898117,0.0343925579536,match,match
DOFCUW,uma,gaff_uma,ok,-21857.46606014841,-21857.352931096495,0.02108120,0.04475072,0.026010768447,0.0314862790504,match,match
DOFTEZ,mace,gaff_mace,ok,-29146.430563242688,-29144.973260846968,0.06552904,0.04990439,,0.00588956403651,timeout_match,match
DOFTEZ,maceoff,gaff_maceoff,ok,-34847.519164875,-34847.5477395,0.04039360,0.04368589,0.0345892398932,0.010833006134,match,match
DOFTEZ,uma,gaff_uma,ok,-28994.475644832375,-28994.177601641448,0.02009636,0.04449220,,0.011329266699,match,match
DOGHIT,mace,gaff_mace,ok,-42810.633210596396,-42817.749944572475,0.08145776,0.04803664,,0.0178747570931,timeout_match,match
DOGHIT,maceoff,gaff_maceoff,ok,-35810.9646605,-35811.07448525,0.03178670,0.03998267,,0.00537140565926,timeout_match,match
DOGHIT,uma,gaff_uma,ok,-42657.73741546988,-42660.055330846146,0.02137479,0.03847916,0.0169894300303,0.0171997581138,match,match
DOHCOS,mace,gaff_mace,ok,-21617.91013075404,-21616.152192124086,0.13992042,0.11631715,0.0370324589573,0.037050663105,match,match
DOHCOS,maceoff,gaff_maceoff,ok,-29452.80671125,-29452.807049,0.06577886,0.07262171,0.0295589866048,0.0293708284042,match,match
DOHCOS,uma,gaff_uma,ok,-21450.212906767814,-21448.446380943304,0.02519664,0.04930631,0.0291819016026,0.0324320484067,match,match
DOHCOS01,mace,gaff_mace,ok,-21616.602730382434,-21617.908900566053,0.11707321,0.13340533,0.0343882318943,0.0377406301463,match,match
DOHCOS01,maceoff,gaff_maceoff,excluded,,,,0.06939480,0.0201416167176,0.0274267753584,error: StructureMatcher did not find a match,match
DOHCOS01,uma,gaff_uma,ok,-21449.47337081842,-21449.20092036184,0.02271916,0.04859851,0.0245359643624,0.0170740159011,match,match
DOHCOS10,mace,gaff_mace,ok,-21617.920695897905,-21616.144063234857,0.14012863,0.11628710,0.0376761695577,0.0379487841305,match,match
DOHCOS10,maceoff,gaff_maceoff,ok,-29452.806531,-29452.80702025,0.06530875,0.07262998,0.0308935585266,0.030032129999,match,match
DOHCOS10,uma,gaff_uma,ok,-21450.209722751853,-21448.445874395307,0.02524222,0.04928289,0.0291913533976,0.0323484067828,match,match
DOHCUY,mace,gaff_mace,ok,-21768.650057619594,-21761.338302665958,0.17035081,0.17389476,0.0360391391921,0.0342830357948,match,match
DOHCUY,maceoff,gaff_maceoff,ok,-24955.08378675,-24955.06254525,0.12540586,0.11921687,0.0279740927808,0.0318516397025,match,match
DOHCUY,uma,gaff_uma,ok,-21593.538249437024,-21589.808994865125,0.01899231,0.07444775,0.0332866874451,0.0346915030165,match,match
DOHCUY01,mace,gaff_mace,ok,-21768.315422366457,-21765.47187902212,0.17367196,,,0.0350792900653,timeout_match,error: StructureMatcher did not find a match
DOHCUY01,maceoff,gaff_maceoff,ok,-24955.07038025,-24955.0765605,0.09355122,0.16228324,0.0355018084422,0.0356421838762,match,match
DOHCUY01,uma,gaff_uma,ok,-21593.95231623983,-21592.819096014042,0.02645747,0.09574315,0.172408386828,0.0162546788738,match,match
DOHCUY10,mace,gaff_mace,ok,-21768.650057619594,-21761.332392939363,0.17035081,0.17404971,0.0360391391921,0.0341994757724,match,match
DOHCUY10,maceoff,gaff_maceoff,ok,-24955.08378675,-24955.061797,0.12540586,0.11931872,0.0279740927808,0.0318684908299,match,match
DOHCUY10,uma,gaff_uma,ok,-21593.538249437024,-21590.494185451196,0.01899231,0.07391610,0.0332866874451,0.0346775281623,match,match
DOHFEL,mace,gaff_mace,ok,-23742.19676456379,-23741.993023724342,0.08873342,0.09446990,,0.0340898778503,timeout_match,match
DOHFEL,maceoff,gaff_maceoff,ok,-28038.470356625,-28038.483753090663,0.03161070,0.09886013,,0.0342552070148,timeout_match,match
DOHFEL,uma,gaff_uma,ok,-23676.460403238198,-23676.313070136046,0.01407480,0.04639085,0.0111759011843,,match,timeout_match
DOHGIS,mace,gaff_mace,ok,-33767.44373767872,-33767.36795370492,0.10929448,,0.0301634520879,0.0410393858484,match,error: StructureMatcher did not find a match
DOHGIS,maceoff,gaff_maceoff,ok,-35934.9760195,-35934.95269075,0.06148233,0.11173040,0.0327713770066,0.0350266829216,match,match
DOHGIS,uma,gaff_uma,ok,-33681.72923202967,-33681.3362955146,0.01500658,0.09663002,,0.0338635826683,match,match
DOJBEM,mace,gaff_mace,ok,-28613.42970469578,-28606.61361901459,0.05894555,0.12662148,0.0251975993337,0.0211839577979,match,match
DOJBEM,maceoff,gaff_maceoff,ok,-31683.045422,-31683.02407025,0.01171262,0.07588396,0.0208014985998,0.0245990192006,match,match
DOJBEM,uma,gaff_uma,ok,-28566.06814268708,-28557.62444593831,0.00877868,0.12135689,0.0182448855591,0.0220474168019,match,match
DOJGUF,mace,gaff_mace,ok,-17727.520254065188,-17727.08167998802,0.07932395,0.06922968,0.184052214812,0.0422673451405,match,match
DOJGUF,maceoff,gaff_maceoff,ok,-19295.766267,-19295.762028,0.03781304,0.06851127,0.0285262238536,0.0383545941704,match,match
DOJGUF,uma,gaff_uma,ok,-17698.7603645712,-17696.922946148912,0.01883486,0.07582572,,0.0460686733427,match,match
DOJHAM,mace,gaff_mace,ok,-18589.8137437564,-18591.402085293816,0.07925210,0.12506887,0.0309813704134,0.0359114117294,match,match
